"Sensor_ID","ID","Date_Time","Year","Month","Mdate","Day","Time","Sensor_Name","Hourly_Counts","latitude","longitude","Weekday"
1,2776483,"08/06/2019 10:00:00 AM",2019,"August",6,"Tuesday",10,"Bourke Street Mall (North)",1209,-37.8134944,144.9651532,"Weekday"
1,2781481,"08/10/2019 07:00:00 AM",2019,"August",10,"Saturday",7,"Bourke Street Mall (North)",93,-37.8134944,144.9651532,"Weekend"
1,2782313,"08/10/2019 11:00:00 PM",2019,"August",10,"Saturday",23,"Bourke Street Mall (North)",371,-37.8134944,144.9651532,"Weekend"
1,2780269,"08/09/2019 08:00:00 AM",2019,"August",9,"Friday",8,"Bourke Street Mall (North)",859,-37.8134944,144.9651532,"Weekday"
1,2783405,"08/11/2019 08:00:00 PM",2019,"August",11,"Sunday",20,"Bourke Street Mall (North)",526,-37.8134944,144.9651532,"Weekend"
1,2781533,"08/10/2019 08:00:00 AM",2019,"August",10,"Saturday",8,"Bourke Street Mall (North)",284,-37.8134944,144.9651532,"Weekend"
1,2783041,"08/11/2019 01:00:00 PM",2019,"August",11,"Sunday",13,"Bourke Street Mall (North)",3213,-37.8134944,144.9651532,"Weekend"
1,2776153,"08/06/2019 04:00:00 AM",2019,"August",6,"Tuesday",4,"Bourke Street Mall (North)",10,-37.8134944,144.9651532,"Weekday"
1,2775383,"08/05/2019 02:00:00 PM",2019,"August",5,"Monday",14,"Bourke Street Mall (North)",2963,-37.8134944,144.9651532,"Weekday"
1,2778981,"08/08/2019 08:00:00 AM",2019,"August",8,"Thursday",8,"Bourke Street Mall (North)",956,-37.8134944,144.9651532,"Weekday"
1,2777523,"08/07/2019 05:00:00 AM",2019,"August",7,"Wednesday",5,"Bourke Street Mall (North)",32,-37.8134944,144.9651532,"Weekday"
1,2780852,"08/09/2019 07:00:00 PM",2019,"August",9,"Friday",19,"Bourke Street Mall (North)",2439,-37.8134944,144.9651532,"Weekday"
1,2774613,"08/05/2019 12:00:00 AM",2019,"August",5,"Monday",0,"Bourke Street Mall (North)",43,-37.8134944,144.9651532,"Weekday"
1,2782625,"08/11/2019 05:00:00 AM",2019,"August",11,"Sunday",5,"Bourke Street Mall (North)",53,-37.8134944,144.9651532,"Weekend"
1,2777577,"08/07/2019 06:00:00 AM",2019,"August",7,"Wednesday",6,"Bourke Street Mall (North)",122,-37.8134944,144.9651532,"Weekday"
1,2776868,"08/06/2019 05:00:00 PM",2019,"August",6,"Tuesday",17,"Bourke Street Mall (North)",3205,-37.8134944,144.9651532,"Weekday"
1,2776208,"08/06/2019 05:00:00 AM",2019,"August",6,"Tuesday",5,"Bourke Street Mall (North)",41,-37.8134944,144.9651532,"Weekday"
1,2781585,"08/10/2019 09:00:00 AM",2019,"August",10,"Saturday",9,"Bourke Street Mall (North)",730,-37.8134944,144.9651532,"Weekend"
1,2782365,"08/11/2019 12:00:00 AM",2019,"August",11,"Sunday",0,"Bourke Street Mall (North)",212,-37.8134944,144.9651532,"Weekend"
1,2781169,"08/10/2019 01:00:00 AM",2019,"August",10,"Saturday",1,"Bourke Street Mall (North)",122,-37.8134944,144.9651532,"Weekend"
1,2777033,"08/06/2019 08:00:00 PM",2019,"August",6,"Tuesday",20,"Bourke Street Mall (North)",800,-37.8134944,144.9651532,"Weekday"
1,2779035,"08/08/2019 09:00:00 AM",2019,"August",8,"Thursday",9,"Bourke Street Mall (North)",1058,-37.8134944,144.9651532,"Weekday"
1,2781273,"08/10/2019 03:00:00 AM",2019,"August",10,"Saturday",3,"Bourke Street Mall (North)",69,-37.8134944,144.9651532,"Weekend"
1,2775988,"08/06/2019 01:00:00 AM",2019,"August",6,"Tuesday",1,"Bourke Street Mall (North)",30,-37.8134944,144.9651532,"Weekday"
1,2780163,"08/09/2019 06:00:00 AM",2019,"August",9,"Friday",6,"Bourke Street Mall (North)",102,-37.8134944,144.9651532,"Weekday"
1,2782053,"08/10/2019 06:00:00 PM",2019,"August",10,"Saturday",18,"Bourke Street Mall (North)",2393,-37.8134944,144.9651532,"Weekend"
1,2783353,"08/11/2019 07:00:00 PM",2019,"August",11,"Sunday",19,"Bourke Street Mall (North)",1226,-37.8134944,144.9651532,"Weekend"
1,2782677,"08/11/2019 06:00:00 AM",2019,"August",11,"Sunday",6,"Bourke Street Mall (North)",25,-37.8134944,144.9651532,"Weekend"
1,2780216,"08/09/2019 07:00:00 AM",2019,"August",9,"Friday",7,"Bourke Street Mall (North)",279,-37.8134944,144.9651532,"Weekday"
1,2776923,"08/06/2019 06:00:00 PM",2019,"August",6,"Tuesday",18,"Bourke Street Mall (North)",2590,-37.8134944,144.9651532,"Weekday"
1,2781221,"08/10/2019 02:00:00 AM",2019,"August",10,"Saturday",2,"Bourke Street Mall (North)",87,-37.8134944,144.9651532,"Weekend"
1,2783093,"08/11/2019 02:00:00 PM",2019,"August",11,"Sunday",14,"Bourke Street Mall (North)",3312,-37.8134944,144.9651532,"Weekend"
1,2776428,"08/06/2019 09:00:00 AM",2019,"August",6,"Tuesday",9,"Bourke Street Mall (North)",956,-37.8134944,144.9651532,"Weekday"
1,2778549,"08/08/2019 12:00:00 AM",2019,"August",8,"Thursday",0,"Bourke Street Mall (North)",54,-37.8134944,144.9651532,"Weekday"
1,2775273,"08/05/2019 12:00:00 PM",2019,"August",5,"Monday",12,"Bourke Street Mall (North)",3483,-37.8134944,144.9651532,"Weekday"
1,2782001,"08/10/2019 05:00:00 PM",2019,"August",10,"Saturday",17,"Bourke Street Mall (North)",3244,-37.8134944,144.9651532,"Weekend"
1,2777415,"08/07/2019 03:00:00 AM",2019,"August",7,"Wednesday",3,"Bourke Street Mall (North)",21,-37.8134944,144.9651532,"Weekday"
1,2778603,"08/08/2019 01:00:00 AM",2019,"August",8,"Thursday",1,"Bourke Street Mall (North)",37,-37.8134944,144.9651532,"Weekday"
1,2780428,"08/09/2019 11:00:00 AM",2019,"August",9,"Friday",11,"Bourke Street Mall (North)",1927,-37.8134944,144.9651532,"Weekday"
1,2781325,"08/10/2019 04:00:00 AM",2019,"August",10,"Saturday",4,"Bourke Street Mall (North)",44,-37.8134944,144.9651532,"Weekend"
1,2782209,"08/10/2019 09:00:00 PM",2019,"August",10,"Saturday",21,"Bourke Street Mall (North)",609,-37.8134944,144.9651532,"Weekend"
1,2782573,"08/11/2019 04:00:00 AM",2019,"August",11,"Sunday",4,"Bourke Street Mall (North)",47,-37.8134944,144.9651532,"Weekend"
1,2777685,"08/07/2019 08:00:00 AM",2019,"August",7,"Wednesday",8,"Bourke Street Mall (North)",895,-37.8134944,144.9651532,"Weekday"
1,2782989,"08/11/2019 12:00:00 PM",2019,"August",11,"Sunday",12,"Bourke Street Mall (North)",2712,-37.8134944,144.9651532,"Weekend"
1,2780481,"08/09/2019 12:00:00 PM",2019,"August",9,"Friday",12,"Bourke Street Mall (North)",2918,-37.8134944,144.9651532,"Weekday"
1,2775163,"08/05/2019 10:00:00 AM",2019,"August",5,"Monday",10,"Bourke Street Mall (North)",1527,-37.8134944,144.9651532,"Weekday"
1,2781897,"08/10/2019 03:00:00 PM",2019,"August",10,"Saturday",15,"Bourke Street Mall (North)",3787,-37.8134944,144.9651532,"Weekend"
1,2775548,"08/05/2019 05:00:00 PM",2019,"August",5,"Monday",17,"Bourke Street Mall (North)",3442,-37.8134944,144.9651532,"Weekday"
1,2775218,"08/05/2019 11:00:00 AM",2019,"August",5,"Monday",11,"Bourke Street Mall (North)",2027,-37.8134944,144.9651532,"Weekday"
1,2780322,"08/09/2019 09:00:00 AM",2019,"August",9,"Friday",9,"Bourke Street Mall (North)",1011,-37.8134944,144.9651532,"Weekday"
1,2774888,"08/05/2019 05:00:00 AM",2019,"August",5,"Monday",5,"Bourke Street Mall (North)",38,-37.8134944,144.9651532,"Weekday"
1,2779089,"08/08/2019 10:00:00 AM",2019,"August",8,"Thursday",10,"Bourke Street Mall (North)",1335,-37.8134944,144.9651532,"Weekday"
1,2781949,"08/10/2019 04:00:00 PM",2019,"August",10,"Saturday",16,"Bourke Street Mall (North)",3630,-37.8134944,144.9651532,"Weekend"
1,2774668,"08/05/2019 01:00:00 AM",2019,"August",5,"Monday",1,"Bourke Street Mall (North)",28,-37.8134944,144.9651532,"Weekday"
1,2775438,"08/05/2019 03:00:00 PM",2019,"August",5,"Monday",15,"Bourke Street Mall (North)",3168,-37.8134944,144.9651532,"Weekday"
1,2774778,"08/05/2019 03:00:00 AM",2019,"August",5,"Monday",3,"Bourke Street Mall (North)",10,-37.8134944,144.9651532,"Weekday"
1,2781117,"08/10/2019 12:00:00 AM",2019,"August",10,"Saturday",0,"Bourke Street Mall (North)",187,-37.8134944,144.9651532,"Weekend"
1,2782833,"08/11/2019 09:00:00 AM",2019,"August",11,"Sunday",9,"Bourke Street Mall (North)",610,-37.8134944,144.9651532,"Weekend"
1,2781637,"08/10/2019 10:00:00 AM",2019,"August",10,"Saturday",10,"Bourke Street Mall (North)",1487,-37.8134944,144.9651532,"Weekend"
1,2777253,"08/07/2019 12:00:00 AM",2019,"August",7,"Wednesday",0,"Bourke Street Mall (North)",51,-37.8134944,144.9651532,"Weekday"
1,2775823,"08/05/2019 10:00:00 PM",2019,"August",5,"Monday",22,"Bourke Street Mall (North)",232,-37.8134944,144.9651532,"Weekday"
1,2776978,"08/06/2019 07:00:00 PM",2019,"August",6,"Tuesday",19,"Bourke Street Mall (North)",1439,-37.8134944,144.9651532,"Weekday"
1,2776538,"08/06/2019 11:00:00 AM",2019,"August",6,"Tuesday",11,"Bourke Street Mall (North)",1853,-37.8134944,144.9651532,"Weekday"
1,2783509,"08/11/2019 10:00:00 PM",2019,"August",11,"Sunday",22,"Bourke Street Mall (North)",200,-37.8134944,144.9651532,"Weekend"
1,2782781,"08/11/2019 08:00:00 AM",2019,"August",11,"Sunday",8,"Bourke Street Mall (North)",165,-37.8134944,144.9651532,"Weekend"
1,2778117,"08/07/2019 04:00:00 PM",2019,"August",7,"Wednesday",16,"Bourke Street Mall (North)",3108,-37.8134944,144.9651532,"Weekday"
1,2781845,"08/10/2019 02:00:00 PM",2019,"August",10,"Saturday",14,"Bourke Street Mall (North)",3683,-37.8134944,144.9651532,"Weekend"
1,2780905,"08/09/2019 08:00:00 PM",2019,"August",9,"Friday",20,"Bourke Street Mall (North)",1935,-37.8134944,144.9651532,"Weekday"
1,2782729,"08/11/2019 07:00:00 AM",2019,"August",11,"Sunday",7,"Bourke Street Mall (North)",58,-37.8134944,144.9651532,"Weekend"
1,2777143,"08/06/2019 10:00:00 PM",2019,"August",6,"Tuesday",22,"Bourke Street Mall (North)",235,-37.8134944,144.9651532,"Weekday"
1,2779951,"08/09/2019 02:00:00 AM",2019,"August",9,"Friday",2,"Bourke Street Mall (North)",66,-37.8134944,144.9651532,"Weekday"
1,2779629,"08/08/2019 08:00:00 PM",2019,"August",8,"Thursday",20,"Bourke Street Mall (North)",1401,-37.8134944,144.9651532,"Weekday"
1,2775933,"08/06/2019 12:00:00 AM",2019,"August",6,"Tuesday",0,"Bourke Street Mall (North)",69,-37.8134944,144.9651532,"Weekday"
1,2775878,"08/05/2019 11:00:00 PM",2019,"August",5,"Monday",23,"Bourke Street Mall (North)",142,-37.8134944,144.9651532,"Weekday"
1,2782417,"08/11/2019 01:00:00 AM",2019,"August",11,"Sunday",1,"Bourke Street Mall (North)",128,-37.8134944,144.9651532,"Weekend"
1,2778495,"08/07/2019 11:00:00 PM",2019,"August",7,"Wednesday",23,"Bourke Street Mall (North)",108,-37.8134944,144.9651532,"Weekday"
1,2780057,"08/09/2019 04:00:00 AM",2019,"August",9,"Friday",4,"Bourke Street Mall (North)",29,-37.8134944,144.9651532,"Weekday"
1,2777631,"08/07/2019 07:00:00 AM",2019,"August",7,"Wednesday",7,"Bourke Street Mall (North)",412,-37.8134944,144.9651532,"Weekday"
1,2781689,"08/10/2019 11:00:00 AM",2019,"August",10,"Saturday",11,"Bourke Street Mall (North)",2217,-37.8134944,144.9651532,"Weekend"
1,2782261,"08/10/2019 10:00:00 PM",2019,"August",10,"Saturday",22,"Bourke Street Mall (North)",590,-37.8134944,144.9651532,"Weekend"
1,2779791,"08/08/2019 11:00:00 PM",2019,"August",8,"Thursday",23,"Bourke Street Mall (North)",170,-37.8134944,144.9651532,"Weekday"
1,2778441,"08/07/2019 10:00:00 PM",2019,"August",7,"Wednesday",22,"Bourke Street Mall (North)",290,-37.8134944,144.9651532,"Weekday"
1,2778657,"08/08/2019 02:00:00 AM",2019,"August",8,"Thursday",2,"Bourke Street Mall (North)",22,-37.8134944,144.9651532,"Weekday"
1,2783457,"08/11/2019 09:00:00 PM",2019,"August",11,"Sunday",21,"Bourke Street Mall (North)",288,-37.8134944,144.9651532,"Weekend"
1,2778765,"08/08/2019 04:00:00 AM",2019,"August",8,"Thursday",4,"Bourke Street Mall (North)",14,-37.8134944,144.9651532,"Weekday"
1,2778009,"08/07/2019 02:00:00 PM",2019,"August",7,"Wednesday",14,"Bourke Street Mall (North)",2945,-37.8134944,144.9651532,"Weekday"
1,2776373,"08/06/2019 08:00:00 AM",2019,"August",6,"Tuesday",8,"Bourke Street Mall (North)",961,-37.8134944,144.9651532,"Weekday"
1,2778063,"08/07/2019 03:00:00 PM",2019,"August",7,"Wednesday",15,"Bourke Street Mall (North)",2991,-37.8134944,144.9651532,"Weekday"
1,2780375,"08/09/2019 10:00:00 AM",2019,"August",9,"Friday",10,"Bourke Street Mall (North)",1317,-37.8134944,144.9651532,"Weekday"
1,2775493,"08/05/2019 04:00:00 PM",2019,"August",5,"Monday",16,"Bourke Street Mall (North)",3127,-37.8134944,144.9651532,"Weekday"
1,2783145,"08/11/2019 03:00:00 PM",2019,"August",11,"Sunday",15,"Bourke Street Mall (North)",3373,-37.8134944,144.9651532,"Weekend"
1,2780004,"08/09/2019 03:00:00 AM",2019,"August",9,"Friday",3,"Bourke Street Mall (North)",27,-37.8134944,144.9651532,"Weekday"
1,2782469,"08/11/2019 02:00:00 AM",2019,"August",11,"Sunday",2,"Bourke Street Mall (North)",102,-37.8134944,144.9651532,"Weekend"
1,2777088,"08/06/2019 09:00:00 PM",2019,"August",6,"Tuesday",21,"Bourke Street Mall (North)",498,-37.8134944,144.9651532,"Weekday"
1,2777793,"08/07/2019 10:00:00 AM",2019,"August",7,"Wednesday",10,"Bourke Street Mall (North)",1260,-37.8134944,144.9651532,"Weekday"
1,2774723,"08/05/2019 02:00:00 AM",2019,"August",5,"Monday",2,"Bourke Street Mall (North)",16,-37.8134944,144.9651532,"Weekday"
1,2776098,"08/06/2019 03:00:00 AM",2019,"August",6,"Tuesday",3,"Bourke Street Mall (North)",24,-37.8134944,144.9651532,"Weekday"
1,2776813,"08/06/2019 04:00:00 PM",2019,"August",6,"Tuesday",16,"Bourke Street Mall (North)",2718,-37.8134944,144.9651532,"Weekday"
1,2774943,"08/05/2019 06:00:00 AM",2019,"August",5,"Monday",6,"Bourke Street Mall (North)",94,-37.8134944,144.9651532,"Weekday"
1,2779143,"08/08/2019 11:00:00 AM",2019,"August",8,"Thursday",11,"Bourke Street Mall (North)",1969,-37.8134944,144.9651532,"Weekday"
1,2776593,"08/06/2019 12:00:00 PM",2019,"August",6,"Tuesday",12,"Bourke Street Mall (North)",3056,-37.8134944,144.9651532,"Weekday"
1,2778711,"08/08/2019 03:00:00 AM",2019,"August",8,"Thursday",3,"Bourke Street Mall (North)",13,-37.8134944,144.9651532,"Weekday"
1,2783561,"08/11/2019 11:00:00 PM",2019,"August",11,"Sunday",23,"Bourke Street Mall (North)",115,-37.8134944,144.9651532,"Weekend"
1,2779575,"08/08/2019 07:00:00 PM",2019,"August",8,"Thursday",19,"Bourke Street Mall (North)",1945,-37.8134944,144.9651532,"Weekday"
1,2781741,"08/10/2019 12:00:00 PM",2019,"August",10,"Saturday",12,"Bourke Street Mall (North)",2752,-37.8134944,144.9651532,"Weekend"
1,2776648,"08/06/2019 01:00:00 PM",2019,"August",6,"Tuesday",13,"Bourke Street Mall (North)",3372,-37.8134944,144.9651532,"Weekday"
1,2780587,"08/09/2019 02:00:00 PM",2019,"August",9,"Friday",14,"Bourke Street Mall (North)",2556,-37.8134944,144.9651532,"Weekday"
1,2778927,"08/08/2019 07:00:00 AM",2019,"August",8,"Thursday",7,"Bourke Street Mall (North)",397,-37.8134944,144.9651532,"Weekday"
1,2778279,"08/07/2019 07:00:00 PM",2019,"August",7,"Wednesday",19,"Bourke Street Mall (North)",1616,-37.8134944,144.9651532,"Weekday"
1,2783197,"08/11/2019 04:00:00 PM",2019,"August",11,"Sunday",16,"Bourke Street Mall (North)",3169,-37.8134944,144.9651532,"Weekend"
1,2782105,"08/10/2019 07:00:00 PM",2019,"August",10,"Saturday",19,"Bourke Street Mall (North)",1757,-37.8134944,144.9651532,"Weekend"
1,2779898,"08/09/2019 01:00:00 AM",2019,"August",9,"Friday",1,"Bourke Street Mall (North)",59,-37.8134944,144.9651532,"Weekday"
1,2778225,"08/07/2019 06:00:00 PM",2019,"August",7,"Wednesday",18,"Bourke Street Mall (North)",2740,-37.8134944,144.9651532,"Weekday"
1,2778171,"08/07/2019 05:00:00 PM",2019,"August",7,"Wednesday",17,"Bourke Street Mall (North)",3648,-37.8134944,144.9651532,"Weekday"
1,2775768,"08/05/2019 09:00:00 PM",2019,"August",5,"Monday",21,"Bourke Street Mall (North)",494,-37.8134944,144.9651532,"Weekday"
1,2779521,"08/08/2019 06:00:00 PM",2019,"August",8,"Thursday",18,"Bourke Street Mall (North)",3072,-37.8134944,144.9651532,"Weekday"
1,2777198,"08/06/2019 11:00:00 PM",2019,"August",6,"Tuesday",23,"Bourke Street Mall (North)",187,-37.8134944,144.9651532,"Weekday"
1,2774998,"08/05/2019 07:00:00 AM",2019,"August",5,"Monday",7,"Bourke Street Mall (North)",388,-37.8134944,144.9651532,"Weekday"
1,2777307,"08/07/2019 01:00:00 AM",2019,"August",7,"Wednesday",1,"Bourke Street Mall (North)",42,-37.8134944,144.9651532,"Weekday"
1,2780958,"08/09/2019 09:00:00 PM",2019,"August",9,"Friday",21,"Bourke Street Mall (North)",1176,-37.8134944,144.9651532,"Weekday"
1,2780799,"08/09/2019 06:00:00 PM",2019,"August",9,"Friday",18,"Bourke Street Mall (North)",3476,-37.8134944,144.9651532,"Weekday"
1,2779197,"08/08/2019 12:00:00 PM",2019,"August",8,"Thursday",12,"Bourke Street Mall (North)",3156,-37.8134944,144.9651532,"Weekday"
1,2781429,"08/10/2019 06:00:00 AM",2019,"August",10,"Saturday",6,"Bourke Street Mall (North)",65,-37.8134944,144.9651532,"Weekend"
1,2777955,"08/07/2019 01:00:00 PM",2019,"August",7,"Wednesday",13,"Bourke Street Mall (North)",3584,-37.8134944,144.9651532,"Weekday"
1,2780534,"08/09/2019 01:00:00 PM",2019,"August",9,"Friday",13,"Bourke Street Mall (North)",2974,-37.8134944,144.9651532,"Weekday"
1,2782157,"08/10/2019 08:00:00 PM",2019,"August",10,"Saturday",20,"Bourke Street Mall (North)",846,-37.8134944,144.9651532,"Weekend"
1,2777847,"08/07/2019 11:00:00 AM",2019,"August",7,"Wednesday",11,"Bourke Street Mall (North)",1980,-37.8134944,144.9651532,"Weekday"
1,2780640,"08/09/2019 03:00:00 PM",2019,"August",9,"Friday",15,"Bourke Street Mall (North)",2910,-37.8134944,144.9651532,"Weekday"
1,2778873,"08/08/2019 06:00:00 AM",2019,"August",8,"Thursday",6,"Bourke Street Mall (North)",122,-37.8134944,144.9651532,"Weekday"
1,2779413,"08/08/2019 04:00:00 PM",2019,"August",8,"Thursday",16,"Bourke Street Mall (North)",3100,-37.8134944,144.9651532,"Weekday"
1,2781011,"08/09/2019 10:00:00 PM",2019,"August",9,"Friday",22,"Bourke Street Mall (North)",670,-37.8134944,144.9651532,"Weekday"
1,2776263,"08/06/2019 06:00:00 AM",2019,"August",6,"Tuesday",6,"Bourke Street Mall (North)",146,-37.8134944,144.9651532,"Weekday"
1,2776043,"08/06/2019 02:00:00 AM",2019,"August",6,"Tuesday",2,"Bourke Street Mall (North)",11,-37.8134944,144.9651532,"Weekday"
1,2778333,"08/07/2019 08:00:00 PM",2019,"August",7,"Wednesday",20,"Bourke Street Mall (North)",854,-37.8134944,144.9651532,"Weekday"
1,2776758,"08/06/2019 03:00:00 PM",2019,"August",6,"Tuesday",15,"Bourke Street Mall (North)",2841,-37.8134944,144.9651532,"Weekday"
1,2783301,"08/11/2019 06:00:00 PM",2019,"August",11,"Sunday",18,"Bourke Street Mall (North)",2032,-37.8134944,144.9651532,"Weekend"
1,2782885,"08/11/2019 10:00:00 AM",2019,"August",11,"Sunday",10,"Bourke Street Mall (North)",1413,-37.8134944,144.9651532,"Weekend"
1,2781377,"08/10/2019 05:00:00 AM",2019,"August",10,"Saturday",5,"Bourke Street Mall (North)",20,-37.8134944,144.9651532,"Weekend"
1,2777901,"08/07/2019 12:00:00 PM",2019,"August",7,"Wednesday",12,"Bourke Street Mall (North)",3287,-37.8134944,144.9651532,"Weekday"
1,2780693,"08/09/2019 04:00:00 PM",2019,"August",9,"Friday",16,"Bourke Street Mall (North)",3135,-37.8134944,144.9651532,"Weekday"
1,2775053,"08/05/2019 08:00:00 AM",2019,"August",5,"Monday",8,"Bourke Street Mall (North)",871,-37.8134944,144.9651532,"Weekday"
1,2779845,"08/09/2019 12:00:00 AM",2019,"August",9,"Friday",0,"Bourke Street Mall (North)",98,-37.8134944,144.9651532,"Weekday"
1,2776318,"08/06/2019 07:00:00 AM",2019,"August",6,"Tuesday",7,"Bourke Street Mall (North)",422,-37.8134944,144.9651532,"Weekday"
1,2778387,"08/07/2019 09:00:00 PM",2019,"August",7,"Wednesday",21,"Bourke Street Mall (North)",463,-37.8134944,144.9651532,"Weekday"
1,2779683,"08/08/2019 09:00:00 PM",2019,"August",8,"Thursday",21,"Bourke Street Mall (North)",648,-37.8134944,144.9651532,"Weekday"
1,2774833,"08/05/2019 04:00:00 AM",2019,"August",5,"Monday",4,"Bourke Street Mall (North)",15,-37.8134944,144.9651532,"Weekday"
1,2780746,"08/09/2019 05:00:00 PM",2019,"August",9,"Friday",17,"Bourke Street Mall (North)",4076,-37.8134944,144.9651532,"Weekday"
1,2779737,"08/08/2019 10:00:00 PM",2019,"August",8,"Thursday",22,"Bourke Street Mall (North)",326,-37.8134944,144.9651532,"Weekday"
1,2775603,"08/05/2019 06:00:00 PM",2019,"August",5,"Monday",18,"Bourke Street Mall (North)",2619,-37.8134944,144.9651532,"Weekday"
1,2777361,"08/07/2019 02:00:00 AM",2019,"August",7,"Wednesday",2,"Bourke Street Mall (North)",17,-37.8134944,144.9651532,"Weekday"
1,2779305,"08/08/2019 02:00:00 PM",2019,"August",8,"Thursday",14,"Bourke Street Mall (North)",2890,-37.8134944,144.9651532,"Weekday"
1,2783249,"08/11/2019 05:00:00 PM",2019,"August",11,"Sunday",17,"Bourke Street Mall (North)",2683,-37.8134944,144.9651532,"Weekend"
1,2775328,"08/05/2019 01:00:00 PM",2019,"August",5,"Monday",13,"Bourke Street Mall (North)",3693,-37.8134944,144.9651532,"Weekday"
1,2779467,"08/08/2019 05:00:00 PM",2019,"August",8,"Thursday",17,"Bourke Street Mall (North)",3384,-37.8134944,144.9651532,"Weekday"
1,2779359,"08/08/2019 03:00:00 PM",2019,"August",8,"Thursday",15,"Bourke Street Mall (North)",2986,-37.8134944,144.9651532,"Weekday"
1,2777739,"08/07/2019 09:00:00 AM",2019,"August",7,"Wednesday",9,"Bourke Street Mall (North)",1063,-37.8134944,144.9651532,"Weekday"
1,2778819,"08/08/2019 05:00:00 AM",2019,"August",8,"Thursday",5,"Bourke Street Mall (North)",33,-37.8134944,144.9651532,"Weekday"
1,2775658,"08/05/2019 07:00:00 PM",2019,"August",5,"Monday",19,"Bourke Street Mall (North)",1371,-37.8134944,144.9651532,"Weekday"
1,2775713,"08/05/2019 08:00:00 PM",2019,"August",5,"Monday",20,"Bourke Street Mall (North)",857,-37.8134944,144.9651532,"Weekday"
1,2776703,"08/06/2019 02:00:00 PM",2019,"August",6,"Tuesday",14,"Bourke Street Mall (North)",2783,-37.8134944,144.9651532,"Weekday"
1,2781064,"08/09/2019 11:00:00 PM",2019,"August",9,"Friday",23,"Bourke Street Mall (North)",436,-37.8134944,144.9651532,"Weekday"
1,2781793,"08/10/2019 01:00:00 PM",2019,"August",10,"Saturday",13,"Bourke Street Mall (North)",3257,-37.8134944,144.9651532,"Weekend"
1,2775108,"08/05/2019 09:00:00 AM",2019,"August",5,"Monday",9,"Bourke Street Mall (North)",1088,-37.8134944,144.9651532,"Weekday"
1,2782521,"08/11/2019 03:00:00 AM",2019,"August",11,"Sunday",3,"Bourke Street Mall (North)",95,-37.8134944,144.9651532,"Weekend"
1,2780110,"08/09/2019 05:00:00 AM",2019,"August",9,"Friday",5,"Bourke Street Mall (North)",41,-37.8134944,144.9651532,"Weekday"
1,2779251,"08/08/2019 01:00:00 PM",2019,"August",8,"Thursday",13,"Bourke Street Mall (North)",3292,-37.8134944,144.9651532,"Weekday"
1,2782937,"08/11/2019 11:00:00 AM",2019,"August",11,"Sunday",11,"Bourke Street Mall (North)",2275,-37.8134944,144.9651532,"Weekend"
1,2777469,"08/07/2019 04:00:00 AM",2019,"August",7,"Wednesday",4,"Bourke Street Mall (North)",12,-37.8134944,144.9651532,"Weekday"
2,2781428,"08/10/2019 06:00:00 AM",2019,"August",10,"Saturday",6,"Bourke Street Mall (South)",40,-37.81380667,144.9651672,"Weekend"
2,2781063,"08/09/2019 11:00:00 PM",2019,"August",9,"Friday",23,"Bourke Street Mall (South)",174,-37.81380667,144.9651672,"Weekday"
2,2783300,"08/11/2019 06:00:00 PM",2019,"August",11,"Sunday",18,"Bourke Street Mall (South)",893,-37.81380667,144.9651672,"Weekend"
2,2782624,"08/11/2019 05:00:00 AM",2019,"August",11,"Sunday",5,"Bourke Street Mall (South)",11,-37.81380667,144.9651672,"Weekend"
2,2783092,"08/11/2019 02:00:00 PM",2019,"August",11,"Sunday",14,"Bourke Street Mall (South)",2029,-37.81380667,144.9651672,"Weekend"
2,2781116,"08/10/2019 12:00:00 AM",2019,"August",10,"Saturday",0,"Bourke Street Mall (South)",133,-37.81380667,144.9651672,"Weekend"
2,2776922,"08/06/2019 06:00:00 PM",2019,"August",6,"Tuesday",18,"Bourke Street Mall (South)",1059,-37.81380667,144.9651672,"Weekday"
2,2776207,"08/06/2019 05:00:00 AM",2019,"August",6,"Tuesday",5,"Bourke Street Mall (South)",39,-37.81380667,144.9651672,"Weekday"
2,2782000,"08/10/2019 05:00:00 PM",2019,"August",10,"Saturday",17,"Bourke Street Mall (South)",1757,-37.81380667,144.9651672,"Weekend"
2,2780321,"08/09/2019 09:00:00 AM",2019,"August",9,"Friday",9,"Bourke Street Mall (South)",543,-37.81380667,144.9651672,"Weekday"
2,2783352,"08/11/2019 07:00:00 PM",2019,"August",11,"Sunday",19,"Bourke Street Mall (South)",470,-37.81380667,144.9651672,"Weekend"
2,2776482,"08/06/2019 10:00:00 AM",2019,"August",6,"Tuesday",10,"Bourke Street Mall (South)",725,-37.81380667,144.9651672,"Weekday"
2,2781896,"08/10/2019 03:00:00 PM",2019,"August",10,"Saturday",15,"Bourke Street Mall (South)",2451,-37.81380667,144.9651672,"Weekend"
2,2776757,"08/06/2019 03:00:00 PM",2019,"August",6,"Tuesday",15,"Bourke Street Mall (South)",1531,-37.81380667,144.9651672,"Weekday"
2,2780851,"08/09/2019 07:00:00 PM",2019,"August",9,"Friday",19,"Bourke Street Mall (South)",940,-37.81380667,144.9651672,"Weekday"
2,2777522,"08/07/2019 05:00:00 AM",2019,"August",7,"Wednesday",5,"Bourke Street Mall (South)",50,-37.81380667,144.9651672,"Weekday"
