"Sensor_ID","ID","Date_Time","Year","Month","Mdate","Day","Time","Sensor_Name","Hourly_Counts","Weekday","MNum","latitude","longitude"
1,3369642,"10/16/2020 10:00:00 PM",2020,"October",16,"Friday",22,"Bourke Street Mall (North)",56,TRUE,10,-37.8134944,144.9651532
1,3198610,"06/16/2020 09:00:00 PM",2020,"June",16,"Tuesday",21,"Bourke Street Mall (North)",200,TRUE,6,-37.8134944,144.9651532
1,3325802,"09/16/2020 11:00:00 AM",2020,"September",16,"Wednesday",11,"Bourke Street Mall (North)",228,TRUE,9,-37.8134944,144.9651532
1,3239113,"07/16/2020 01:00:00 AM",2020,"July",16,"Thursday",1,"Bourke Street Mall (North)",3,TRUE,7,-37.8134944,144.9651532
1,2988051,"01/16/2020 03:00:00 PM",2020,"January",16,"Thursday",15,"Bourke Street Mall (North)",2382,TRUE,1,-37.8134944,144.9651532
1,3197682,"06/16/2020 05:00:00 AM",2020,"June",16,"Tuesday",5,"Bourke Street Mall (North)",14,TRUE,6,-37.8134944,144.9651532
1,3069249,"03/16/2020 04:00:00 AM",2020,"March",16,"Monday",4,"Bourke Street Mall (North)",14,TRUE,3,-37.8134944,144.9651532
1,3029734,"02/16/2020 09:00:00 AM",2020,"February",16,"Sunday",9,"Bourke Street Mall (North)",573,FALSE,2,-37.8134944,144.9651532
1,3070370,"03/16/2020 11:00:00 PM",2020,"March",16,"Monday",23,"Bourke Street Mall (North)",100,TRUE,3,-37.8134944,144.9651532
1,3197624,"06/16/2020 04:00:00 AM",2020,"June",16,"Tuesday",4,"Bourke Street Mall (North)",8,TRUE,6,-37.8134944,144.9651532
1,3369524,"10/16/2020 08:00:00 PM",2020,"October",16,"Friday",20,"Bourke Street Mall (North)",68,TRUE,10,-37.8134944,144.9651532
1,3154689,"05/16/2020 07:00:00 PM",2020,"May",16,"Saturday",19,"Bourke Street Mall (North)",217,FALSE,5,-37.8134944,144.9651532
1,3281989,"08/16/2020 09:00:00 PM",2020,"August",16,"Sunday",21,"Bourke Street Mall (North)",38,FALSE,8,-37.8134944,144.9651532
1,3281362,"08/16/2020 10:00:00 AM",2020,"August",16,"Sunday",10,"Bourke Street Mall (North)",62,FALSE,8,-37.8134944,144.9651532
1,3413656,"11/16/2020 10:00:00 AM",2020,"November",16,"Monday",10,"Bourke Street Mall (North)",657,TRUE,11,-37.8134944,144.9651532
1,3280963,"08/16/2020 03:00:00 AM",2020,"August",16,"Sunday",3,"Bourke Street Mall (North)",5,FALSE,8,-37.8134944,144.9651532
1,3111855,"04/16/2020 04:00:00 AM",2020,"April",16,"Thursday",4,"Bourke Street Mall (North)",6,TRUE,4,-37.8134944,144.9651532
1,3281305,"08/16/2020 09:00:00 AM",2020,"August",16,"Sunday",9,"Bourke Street Mall (North)",53,FALSE,8,-37.8134944,144.9651532
1,3111627,"04/16/2020 12:00:00 AM",2020,"April",16,"Thursday",0,"Bourke Street Mall (North)",15,TRUE,4,-37.8134944,144.9651532
1,3112824,"04/16/2020 09:00:00 PM",2020,"April",16,"Thursday",21,"Bourke Street Mall (North)",42,TRUE,4,-37.8134944,144.9651532
1,2987766,"01/16/2020 10:00:00 AM",2020,"January",16,"Thursday",10,"Bourke Street Mall (North)",1194,TRUE,1,-37.8134944,144.9651532
1,3414436,"11/16/2020 11:00:00 PM",2020,"November",16,"Monday",23,"Bourke Street Mall (North)",51,TRUE,11,-37.8134944,144.9651532
1,3240082,"07/16/2020 06:00:00 PM",2020,"July",16,"Thursday",18,"Bourke Street Mall (North)",246,TRUE,7,-37.8134944,144.9651532
1,3198436,"06/16/2020 06:00:00 PM",2020,"June",16,"Tuesday",18,"Bourke Street Mall (North)",685,TRUE,6,-37.8134944,144.9651532
1,3369701,"10/16/2020 11:00:00 PM",2020,"October",16,"Friday",23,"Bourke Street Mall (North)",14,TRUE,10,-37.8134944,144.9651532
1,3070311,"03/16/2020 10:00:00 PM",2020,"March",16,"Monday",22,"Bourke Street Mall (North)",212,TRUE,3,-37.8134944,144.9651532
1,3069721,"03/16/2020 12:00:00 PM",2020,"March",16,"Monday",12,"Bourke Street Mall (North)",2305,TRUE,3,-37.8134944,144.9651532
1,3029677,"02/16/2020 08:00:00 AM",2020,"February",16,"Sunday",8,"Bourke Street Mall (North)",146,FALSE,2,-37.8134944,144.9651532
1,3459267,"12/16/2020 07:00:00 PM",2020,"December",16,"Wednesday",19,"Bourke Street Mall (North)",1066,TRUE,12,-37.8134944,144.9651532
1,3369583,"10/16/2020 09:00:00 PM",2020,"October",16,"Friday",21,"Bourke Street Mall (North)",47,TRUE,10,-37.8134944,144.9651532
1,3154807,"05/16/2020 09:00:00 PM",2020,"May",16,"Saturday",21,"Bourke Street Mall (North)",71,FALSE,5,-37.8134944,144.9651532
1,3069190,"03/16/2020 03:00:00 AM",2020,"March",16,"Monday",3,"Bourke Street Mall (North)",9,TRUE,3,-37.8134944,144.9651532
1,3369465,"10/16/2020 07:00:00 PM",2020,"October",16,"Friday",19,"Bourke Street Mall (North)",128,TRUE,10,-37.8134944,144.9651532
1,3154512,"05/16/2020 04:00:00 PM",2020,"May",16,"Saturday",16,"Bourke Street Mall (North)",1520,FALSE,5,-37.8134944,144.9651532
1,3069367,"03/16/2020 06:00:00 AM",2020,"March",16,"Monday",6,"Bourke Street Mall (North)",111,TRUE,3,-37.8134944,144.9651532
1,3414256,"11/16/2020 08:00:00 PM",2020,"November",16,"Monday",20,"Bourke Street Mall (North)",334,TRUE,11,-37.8134944,144.9651532
1,3458357,"12/16/2020 05:00:00 AM",2020,"December",16,"Wednesday",5,"Bourke Street Mall (North)",11,TRUE,12,-37.8134944,144.9651532
1,3239170,"07/16/2020 02:00:00 AM",2020,"July",16,"Thursday",2,"Bourke Street Mall (North)",10,TRUE,7,-37.8134944,144.9651532
1,3069780,"03/16/2020 01:00:00 PM",2020,"March",16,"Monday",13,"Bourke Street Mall (North)",2568,TRUE,3,-37.8134944,144.9651532
1,3069662,"03/16/2020 11:00:00 AM",2020,"March",16,"Monday",11,"Bourke Street Mall (North)",1489,TRUE,3,-37.8134944,144.9651532
1,3368934,"10/16/2020 10:00:00 AM",2020,"October",16,"Friday",10,"Bourke Street Mall (North)",129,TRUE,10,-37.8134944,144.9651532
1,3198726,"06/16/2020 11:00:00 PM",2020,"June",16,"Tuesday",23,"Bourke Street Mall (North)",30,TRUE,6,-37.8134944,144.9651532
1,3240196,"07/16/2020 08:00:00 PM",2020,"July",16,"Thursday",20,"Bourke Street Mall (North)",56,TRUE,7,-37.8134944,144.9651532
1,3197508,"06/16/2020 02:00:00 AM",2020,"June",16,"Tuesday",2,"Bourke Street Mall (North)",6,TRUE,6,-37.8134944,144.9651532
1,3069072,"03/16/2020 01:00:00 AM",2020,"March",16,"Monday",1,"Bourke Street Mall (North)",29,TRUE,3,-37.8134944,144.9651532
1,3368344,"10/16/2020 12:00:00 AM",2020,"October",16,"Friday",0,"Bourke Street Mall (North)",5,TRUE,10,-37.8134944,144.9651532
1,3281020,"08/16/2020 04:00:00 AM",2020,"August",16,"Sunday",4,"Bourke Street Mall (North)",5,FALSE,8,-37.8134944,144.9651532
1,3413536,"11/16/2020 08:00:00 AM",2020,"November",16,"Monday",8,"Bourke Street Mall (North)",218,TRUE,11,-37.8134944,144.9651532
1,3368993,"10/16/2020 11:00:00 AM",2020,"October",16,"Friday",11,"Bourke Street Mall (North)",237,TRUE,10,-37.8134944,144.9651532
1,3030361,"02/16/2020 08:00:00 PM",2020,"February",16,"Sunday",20,"Bourke Street Mall (North)",721,FALSE,2,-37.8134944,144.9651532
1,3112881,"04/16/2020 10:00:00 PM",2020,"April",16,"Thursday",22,"Bourke Street Mall (North)",42,TRUE,4,-37.8134944,144.9651532
1,3154748,"05/16/2020 08:00:00 PM",2020,"May",16,"Saturday",20,"Bourke Street Mall (North)",122,FALSE,5,-37.8134944,144.9651532
1,3325492,"09/16/2020 06:00:00 AM",2020,"September",16,"Wednesday",6,"Bourke Street Mall (North)",31,TRUE,9,-37.8134944,144.9651532
1,3239227,"07/16/2020 03:00:00 AM",2020,"July",16,"Thursday",3,"Bourke Street Mall (North)",3,TRUE,7,-37.8134944,144.9651532
1,3029335,"02/16/2020 02:00:00 AM",2020,"February",16,"Sunday",2,"Bourke Street Mall (North)",138,FALSE,2,-37.8134944,144.9651532
1,3413596,"11/16/2020 09:00:00 AM",2020,"November",16,"Monday",9,"Bourke Street Mall (North)",456,TRUE,11,-37.8134944,144.9651532
1,3154630,"05/16/2020 06:00:00 PM",2020,"May",16,"Saturday",18,"Bourke Street Mall (North)",401,FALSE,5,-37.8134944,144.9651532
1,3325740,"09/16/2020 10:00:00 AM",2020,"September",16,"Wednesday",10,"Bourke Street Mall (North)",150,TRUE,9,-37.8134944,144.9651532
1,3029620,"02/16/2020 07:00:00 AM",2020,"February",16,"Sunday",7,"Bourke Street Mall (North)",102,FALSE,2,-37.8134944,144.9651532
1,2987994,"01/16/2020 02:00:00 PM",2020,"January",16,"Thursday",14,"Bourke Street Mall (North)",2282,TRUE,1,-37.8134944,144.9651532
1,3153922,"05/16/2020 06:00:00 AM",2020,"May",16,"Saturday",6,"Bourke Street Mall (North)",26,FALSE,5,-37.8134944,144.9651532
1,3282046,"08/16/2020 10:00:00 PM",2020,"August",16,"Sunday",22,"Bourke Street Mall (North)",8,FALSE,8,-37.8134944,144.9651532
1,3069131,"03/16/2020 02:00:00 AM",2020,"March",16,"Monday",2,"Bourke Street Mall (North)",22,TRUE,3,-37.8134944,144.9651532
1,3458617,"12/16/2020 09:00:00 AM",2020,"December",16,"Wednesday",9,"Bourke Street Mall (North)",438,TRUE,12,-37.8134944,144.9651532
1,2988108,"01/16/2020 04:00:00 PM",2020,"January",16,"Thursday",16,"Bourke Street Mall (North)",2666,TRUE,1,-37.8134944,144.9651532
1,3240139,"07/16/2020 07:00:00 PM",2020,"July",16,"Thursday",19,"Bourke Street Mall (North)",118,TRUE,7,-37.8134944,144.9651532
1,3326546,"09/16/2020 11:00:00 PM",2020,"September",16,"Wednesday",23,"Bourke Street Mall (North)",13,TRUE,9,-37.8134944,144.9651532
1,3413056,"11/16/2020 12:00:00 AM",2020,"November",16,"Monday",0,"Bourke Street Mall (North)",38,TRUE,11,-37.8134944,144.9651532
1,3153981,"05/16/2020 07:00:00 AM",2020,"May",16,"Saturday",7,"Bourke Street Mall (North)",46,FALSE,5,-37.8134944,144.9651532
1,3325554,"09/16/2020 07:00:00 AM",2020,"September",16,"Wednesday",7,"Bourke Street Mall (North)",62,TRUE,9,-37.8134944,144.9651532
1,3281134,"08/16/2020 06:00:00 AM",2020,"August",16,"Sunday",6,"Bourke Street Mall (North)",6,FALSE,8,-37.8134944,144.9651532
1,3239512,"07/16/2020 08:00:00 AM",2020,"July",16,"Thursday",8,"Bourke Street Mall (North)",145,TRUE,7,-37.8134944,144.9651532
1,2988450,"01/16/2020 10:00:00 PM",2020,"January",16,"Thursday",22,"Bourke Street Mall (North)",321,TRUE,1,-37.8134944,144.9651532
1,3112767,"04/16/2020 08:00:00 PM",2020,"April",16,"Thursday",20,"Bourke Street Mall (North)",57,TRUE,4,-37.8134944,144.9651532
1,3069544,"03/16/2020 09:00:00 AM",2020,"March",16,"Monday",9,"Bourke Street Mall (North)",827,TRUE,3,-37.8134944,144.9651532
1,3281932,"08/16/2020 08:00:00 PM",2020,"August",16,"Sunday",20,"Bourke Street Mall (North)",11,FALSE,8,-37.8134944,144.9651532
1,3111912,"04/16/2020 05:00:00 AM",2020,"April",16,"Thursday",5,"Bourke Street Mall (North)",5,TRUE,4,-37.8134944,144.9651532
1,3112254,"04/16/2020 11:00:00 AM",2020,"April",16,"Thursday",11,"Bourke Street Mall (North)",333,TRUE,4,-37.8134944,144.9651532
1,3413176,"11/16/2020 02:00:00 AM",2020,"November",16,"Monday",2,"Bourke Street Mall (North)",13,TRUE,11,-37.8134944,144.9651532
1,2987538,"01/16/2020 06:00:00 AM",2020,"January",16,"Thursday",6,"Bourke Street Mall (North)",119,TRUE,1,-37.8134944,144.9651532
1,3459527,"12/16/2020 11:00:00 PM",2020,"December",16,"Wednesday",23,"Bourke Street Mall (North)",158,TRUE,12,-37.8134944,144.9651532
1,3111684,"04/16/2020 01:00:00 AM",2020,"April",16,"Thursday",1,"Bourke Street Mall (North)",8,TRUE,4,-37.8134944,144.9651532
1,3458422,"12/16/2020 06:00:00 AM",2020,"December",16,"Wednesday",6,"Bourke Street Mall (North)",62,TRUE,12,-37.8134944,144.9651532
1,3069485,"03/16/2020 08:00:00 AM",2020,"March",16,"Monday",8,"Bourke Street Mall (North)",782,TRUE,3,-37.8134944,144.9651532
1,2988222,"01/16/2020 06:00:00 PM",2020,"January",16,"Thursday",18,"Bourke Street Mall (North)",2479,TRUE,1,-37.8134944,144.9651532
1,2987253,"01/16/2020 01:00:00 AM",2020,"January",16,"Thursday",1,"Bourke Street Mall (North)",32,TRUE,1,-37.8134944,144.9651532
1,3069839,"03/16/2020 02:00:00 PM",2020,"March",16,"Monday",14,"Bourke Street Mall (North)",2011,TRUE,3,-37.8134944,144.9651532
1,3198552,"06/16/2020 08:00:00 PM",2020,"June",16,"Tuesday",20,"Bourke Street Mall (North)",212,TRUE,6,-37.8134944,144.9651532
1,3030076,"02/16/2020 03:00:00 PM",2020,"February",16,"Sunday",15,"Bourke Street Mall (North)",3011,FALSE,2,-37.8134944,144.9651532
1,3029392,"02/16/2020 03:00:00 AM",2020,"February",16,"Sunday",3,"Bourke Street Mall (North)",135,FALSE,2,-37.8134944,144.9651532
1,3280792,"08/16/2020 12:00:00 AM",2020,"August",16,"Sunday",0,"Bourke Street Mall (North)",7,FALSE,8,-37.8134944,144.9651532
1,3029278,"02/16/2020 01:00:00 AM",2020,"February",16,"Sunday",1,"Bourke Street Mall (North)",200,FALSE,2,-37.8134944,144.9651532
1,3369052,"10/16/2020 12:00:00 PM",2020,"October",16,"Friday",12,"Bourke Street Mall (North)",242,TRUE,10,-37.8134944,144.9651532
1,3240253,"07/16/2020 09:00:00 PM",2020,"July",16,"Thursday",21,"Bourke Street Mall (North)",67,TRUE,7,-37.8134944,144.9651532
1,3112710,"04/16/2020 07:00:00 PM",2020,"April",16,"Thursday",19,"Bourke Street Mall (North)",159,TRUE,4,-37.8134944,144.9651532
1,3069898,"03/16/2020 03:00:00 PM",2020,"March",16,"Monday",15,"Bourke Street Mall (North)",2070,TRUE,3,-37.8134944,144.9651532
1,2988393,"01/16/2020 09:00:00 PM",2020,"January",16,"Thursday",21,"Bourke Street Mall (North)",749,TRUE,1,-37.8134944,144.9651532
1,3325864,"09/16/2020 12:00:00 PM",2020,"September",16,"Wednesday",12,"Bourke Street Mall (North)",236,TRUE,9,-37.8134944,144.9651532
1,3326112,"09/16/2020 04:00:00 PM",2020,"September",16,"Wednesday",16,"Bourke Street Mall (North)",245,TRUE,9,-37.8134944,144.9651532
1,3368816,"10/16/2020 08:00:00 AM",2020,"October",16,"Friday",8,"Bourke Street Mall (North)",107,TRUE,10,-37.8134944,144.9651532
1,3325988,"09/16/2020 02:00:00 PM",2020,"September",16,"Wednesday",14,"Bourke Street Mall (North)",289,TRUE,9,-37.8134944,144.9651532
1,3458552,"12/16/2020 08:00:00 AM",2020,"December",16,"Wednesday",8,"Bourke Street Mall (North)",264,TRUE,12,-37.8134944,144.9651532
1,3281191,"08/16/2020 07:00:00 AM",2020,"August",16,"Sunday",7,"Bourke Street Mall (North)",33,FALSE,8,-37.8134944,144.9651532
1,3458487,"12/16/2020 07:00:00 AM",2020,"December",16,"Wednesday",7,"Bourke Street Mall (North)",113,TRUE,12,-37.8134944,144.9651532
1,3112311,"04/16/2020 12:00:00 PM",2020,"April",16,"Thursday",12,"Bourke Street Mall (North)",406,TRUE,4,-37.8134944,144.9651532
1,2988279,"01/16/2020 07:00:00 PM",2020,"January",16,"Thursday",19,"Bourke Street Mall (North)",1626,TRUE,1,-37.8134944,144.9651532
1,3325616,"09/16/2020 08:00:00 AM",2020,"September",16,"Wednesday",8,"Bourke Street Mall (North)",82,TRUE,9,-37.8134944,144.9651532
1,3281077,"08/16/2020 05:00:00 AM",2020,"August",16,"Sunday",5,"Bourke Street Mall (North)",4,FALSE,8,-37.8134944,144.9651532
1,3111969,"04/16/2020 06:00:00 AM",2020,"April",16,"Thursday",6,"Bourke Street Mall (North)",51,TRUE,4,-37.8134944,144.9651532
1,3029791,"02/16/2020 10:00:00 AM",2020,"February",16,"Sunday",10,"Bourke Street Mall (North)",1167,FALSE,2,-37.8134944,144.9651532
1,3112938,"04/16/2020 11:00:00 PM",2020,"April",16,"Thursday",23,"Bourke Street Mall (North)",21,TRUE,4,-37.8134944,144.9651532
1,3369111,"10/16/2020 01:00:00 PM",2020,"October",16,"Friday",13,"Bourke Street Mall (North)",333,TRUE,10,-37.8134944,144.9651532
1,3197450,"06/16/2020 01:00:00 AM",2020,"June",16,"Tuesday",1,"Bourke Street Mall (North)",24,TRUE,6,-37.8134944,144.9651532
1,3326484,"09/16/2020 10:00:00 PM",2020,"September",16,"Wednesday",22,"Bourke Street Mall (North)",25,TRUE,9,-37.8134944,144.9651532
1,3112482,"04/16/2020 03:00:00 PM",2020,"April",16,"Thursday",15,"Bourke Street Mall (North)",402,TRUE,4,-37.8134944,144.9651532
1,3413776,"11/16/2020 12:00:00 PM",2020,"November",16,"Monday",12,"Bourke Street Mall (North)",1240,TRUE,11,-37.8134944,144.9651532
1,3154040,"05/16/2020 08:00:00 AM",2020,"May",16,"Saturday",8,"Bourke Street Mall (North)",117,FALSE,5,-37.8134944,144.9651532
1,3239797,"07/16/2020 01:00:00 PM",2020,"July",16,"Thursday",13,"Bourke Street Mall (North)",695,TRUE,7,-37.8134944,144.9651532
1,3325678,"09/16/2020 09:00:00 AM",2020,"September",16,"Wednesday",9,"Bourke Street Mall (North)",123,TRUE,9,-37.8134944,144.9651532
1,3070252,"03/16/2020 09:00:00 PM",2020,"March",16,"Monday",21,"Bourke Street Mall (North)",331,TRUE,3,-37.8134944,144.9651532
1,2987196,"01/16/2020 12:00:00 AM",2020,"January",16,"Thursday",0,"Bourke Street Mall (North)",66,TRUE,1,-37.8134944,144.9651532
1,3413716,"11/16/2020 11:00:00 AM",2020,"November",16,"Monday",11,"Bourke Street Mall (North)",1014,TRUE,11,-37.8134944,144.9651532
1,3369406,"10/16/2020 06:00:00 PM",2020,"October",16,"Friday",18,"Bourke Street Mall (North)",132,TRUE,10,-37.8134944,144.9651532
1,3030532,"02/16/2020 11:00:00 PM",2020,"February",16,"Sunday",23,"Bourke Street Mall (North)",121,FALSE,2,-37.8134944,144.9651532
1,2987937,"01/16/2020 01:00:00 PM",2020,"January",16,"Thursday",13,"Bourke Street Mall (North)",2922,TRUE,1,-37.8134944,144.9651532
1,3029563,"02/16/2020 06:00:00 AM",2020,"February",16,"Sunday",6,"Bourke Street Mall (North)",34,FALSE,2,-37.8134944,144.9651532
1,3413476,"11/16/2020 07:00:00 AM",2020,"November",16,"Monday",7,"Bourke Street Mall (North)",132,TRUE,11,-37.8134944,144.9651532
1,3154158,"05/16/2020 10:00:00 AM",2020,"May",16,"Saturday",10,"Bourke Street Mall (North)",612,FALSE,5,-37.8134944,144.9651532
1,3325430,"09/16/2020 05:00:00 AM",2020,"September",16,"Wednesday",5,"Bourke Street Mall (North)",9,TRUE,9,-37.8134944,144.9651532
1,3070016,"03/16/2020 05:00:00 PM",2020,"March",16,"Monday",17,"Bourke Street Mall (North)",2074,TRUE,3,-37.8134944,144.9651532
1,3413116,"11/16/2020 01:00:00 AM",2020,"November",16,"Monday",1,"Bourke Street Mall (North)",22,TRUE,11,-37.8134944,144.9651532
1,3413236,"11/16/2020 03:00:00 AM",2020,"November",16,"Monday",3,"Bourke Street Mall (North)",10,TRUE,11,-37.8134944,144.9651532
1,3458877,"12/16/2020 01:00:00 PM",2020,"December",16,"Wednesday",13,"Bourke Street Mall (North)",1969,TRUE,12,-37.8134944,144.9651532
1,3197914,"06/16/2020 09:00:00 AM",2020,"June",16,"Tuesday",9,"Bourke Street Mall (North)",398,TRUE,6,-37.8134944,144.9651532
1,3326174,"09/16/2020 05:00:00 PM",2020,"September",16,"Wednesday",17,"Bourke Street Mall (North)",231,TRUE,9,-37.8134944,144.9651532
1,3029449,"02/16/2020 04:00:00 AM",2020,"February",16,"Sunday",4,"Bourke Street Mall (North)",58,FALSE,2,-37.8134944,144.9651532
1,3459462,"12/16/2020 10:00:00 PM",2020,"December",16,"Wednesday",22,"Bourke Street Mall (North)",465,TRUE,12,-37.8134944,144.9651532
1,3198494,"06/16/2020 07:00:00 PM",2020,"June",16,"Tuesday",19,"Bourke Street Mall (North)",400,TRUE,6,-37.8134944,144.9651532
1,3459332,"12/16/2020 08:00:00 PM",2020,"December",16,"Wednesday",20,"Bourke Street Mall (North)",914,TRUE,12,-37.8134944,144.9651532
1,3069013,"03/16/2020 12:00:00 AM",2020,"March",16,"Monday",0,"Bourke Street Mall (North)",43,TRUE,3,-37.8134944,144.9651532
1,3239056,"07/16/2020 12:00:00 AM",2020,"July",16,"Thursday",0,"Bourke Street Mall (North)",8,TRUE,7,-37.8134944,144.9651532
1,3281476,"08/16/2020 12:00:00 PM",2020,"August",16,"Sunday",12,"Bourke Street Mall (North)",143,FALSE,8,-37.8134944,144.9651532
1,3198378,"06/16/2020 05:00:00 PM",2020,"June",16,"Tuesday",17,"Bourke Street Mall (North)",1251,TRUE,6,-37.8134944,144.9651532
1,3197972,"06/16/2020 10:00:00 AM",2020,"June",16,"Tuesday",10,"Bourke Street Mall (North)",654,TRUE,6,-37.8134944,144.9651532
1,3458812,"12/16/2020 12:00:00 PM",2020,"December",16,"Wednesday",12,"Bourke Street Mall (North)",1758,TRUE,12,-37.8134944,144.9651532
1,3069426,"03/16/2020 07:00:00 AM",2020,"March",16,"Monday",7,"Bourke Street Mall (North)",312,TRUE,3,-37.8134944,144.9651532
1,3326422,"09/16/2020 09:00:00 PM",2020,"September",16,"Wednesday",21,"Bourke Street Mall (North)",37,TRUE,9,-37.8134944,144.9651532
1,2988165,"01/16/2020 05:00:00 PM",2020,"January",16,"Thursday",17,"Bourke Street Mall (North)",3084,TRUE,1,-37.8134944,144.9651532
1,3154925,"05/16/2020 11:00:00 PM",2020,"May",16,"Saturday",23,"Bourke Street Mall (North)",56,FALSE,5,-37.8134944,144.9651532
1,3281590,"08/16/2020 02:00:00 PM",2020,"August",16,"Sunday",14,"Bourke Street Mall (North)",160,FALSE,8,-37.8134944,144.9651532
1,3029506,"02/16/2020 05:00:00 AM",2020,"February",16,"Sunday",5,"Bourke Street Mall (North)",39,FALSE,2,-37.8134944,144.9651532
1,3325306,"09/16/2020 03:00:00 AM",2020,"September",16,"Wednesday",3,"Bourke Street Mall (North)",1,TRUE,9,-37.8134944,144.9651532
1,3368462,"10/16/2020 02:00:00 AM",2020,"October",16,"Friday",2,"Bourke Street Mall (North)",3,TRUE,10,-37.8134944,144.9651532
1,3281704,"08/16/2020 04:00:00 PM",2020,"August",16,"Sunday",16,"Bourke Street Mall (North)",182,FALSE,8,-37.8134944,144.9651532
1,3030304,"02/16/2020 07:00:00 PM",2020,"February",16,"Sunday",19,"Bourke Street Mall (North)",1308,FALSE,2,-37.8134944,144.9651532
1,3198146,"06/16/2020 01:00:00 PM",2020,"June",16,"Tuesday",13,"Bourke Street Mall (North)",1369,TRUE,6,-37.8134944,144.9651532
1,2987880,"01/16/2020 12:00:00 PM",2020,"January",16,"Thursday",12,"Bourke Street Mall (North)",2629,TRUE,1,-37.8134944,144.9651532
1,3239854,"07/16/2020 02:00:00 PM",2020,"July",16,"Thursday",14,"Bourke Street Mall (North)",678,TRUE,7,-37.8134944,144.9651532
1,3154099,"05/16/2020 09:00:00 AM",2020,"May",16,"Saturday",9,"Bourke Street Mall (North)",224,FALSE,5,-37.8134944,144.9651532
1,3029848,"02/16/2020 11:00:00 AM",2020,"February",16,"Sunday",11,"Bourke Street Mall (North)",1682,FALSE,2,-37.8134944,144.9651532
1,3368875,"10/16/2020 09:00:00 AM",2020,"October",16,"Friday",9,"Bourke Street Mall (North)",131,TRUE,10,-37.8134944,144.9651532
1,3414316,"11/16/2020 09:00:00 PM",2020,"November",16,"Monday",21,"Bourke Street Mall (North)",208,TRUE,11,-37.8134944,144.9651532
1,2987823,"01/16/2020 11:00:00 AM",2020,"January",16,"Thursday",11,"Bourke Street Mall (North)",1817,TRUE,1,-37.8134944,144.9651532
1,3459072,"12/16/2020 04:00:00 PM",2020,"December",16,"Wednesday",16,"Bourke Street Mall (North)",1763,TRUE,12,-37.8134944,144.9651532
1,3153686,"05/16/2020 02:00:00 AM",2020,"May",16,"Saturday",2,"Bourke Street Mall (North)",7,FALSE,5,-37.8134944,144.9651532
1,3458227,"12/16/2020 03:00:00 AM",2020,"December",16,"Wednesday",3,"Bourke Street Mall (North)",3,TRUE,12,-37.8134944,144.9651532
1,3459202,"12/16/2020 06:00:00 PM",2020,"December",16,"Wednesday",18,"Bourke Street Mall (North)",1540,TRUE,12,-37.8134944,144.9651532
1,3280849,"08/16/2020 01:00:00 AM",2020,"August",16,"Sunday",1,"Bourke Street Mall (North)",7,FALSE,8,-37.8134944,144.9651532
1,3369170,"10/16/2020 02:00:00 PM",2020,"October",16,"Friday",14,"Bourke Street Mall (North)",294,TRUE,10,-37.8134944,144.9651532
1,3154866,"05/16/2020 10:00:00 PM",2020,"May",16,"Saturday",22,"Bourke Street Mall (North)",44,FALSE,5,-37.8134944,144.9651532
1,2987424,"01/16/2020 04:00:00 AM",2020,"January",16,"Thursday",4,"Bourke Street Mall (North)",9,TRUE,1,-37.8134944,144.9651532
1,3325182,"09/16/2020 01:00:00 AM",2020,"September",16,"Wednesday",1,"Bourke Street Mall (North)",5,TRUE,9,-37.8134944,144.9651532
1,3029221,"02/16/2020 12:00:00 AM",2020,"February",16,"Sunday",0,"Bourke Street Mall (North)",260,FALSE,2,-37.8134944,144.9651532
1,3325368,"09/16/2020 04:00:00 AM",2020,"September",16,"Wednesday",4,"Bourke Street Mall (North)",0,TRUE,9,-37.8134944,144.9651532
1,3198204,"06/16/2020 02:00:00 PM",2020,"June",16,"Tuesday",14,"Bourke Street Mall (North)",1420,TRUE,6,-37.8134944,144.9651532
1,3413416,"11/16/2020 06:00:00 AM",2020,"November",16,"Monday",6,"Bourke Street Mall (North)",44,TRUE,11,-37.8134944,144.9651532
1,3458292,"12/16/2020 04:00:00 AM",2020,"December",16,"Wednesday",4,"Bourke Street Mall (North)",13,TRUE,12,-37.8134944,144.9651532
1,3458032,"12/16/2020 12:00:00 AM",2020,"December",16,"Wednesday",0,"Bourke Street Mall (North)",37,TRUE,12,-37.8134944,144.9651532
1,3239740,"07/16/2020 12:00:00 PM",2020,"July",16,"Thursday",12,"Bourke Street Mall (North)",583,TRUE,7,-37.8134944,144.9651532
1,3070193,"03/16/2020 08:00:00 PM",2020,"March",16,"Monday",20,"Bourke Street Mall (North)",532,TRUE,3,-37.8134944,144.9651532
1,3240310,"07/16/2020 10:00:00 PM",2020,"July",16,"Thursday",22,"Bourke Street Mall (North)",33,TRUE,7,-37.8134944,144.9651532
1,3197566,"06/16/2020 03:00:00 AM",2020,"June",16,"Tuesday",3,"Bourke Street Mall (North)",11,TRUE,6,-37.8134944,144.9651532
1,3459007,"12/16/2020 03:00:00 PM",2020,"December",16,"Wednesday",15,"Bourke Street Mall (North)",1785,TRUE,12,-37.8134944,144.9651532
1,2987595,"01/16/2020 07:00:00 AM",2020,"January",16,"Thursday",7,"Bourke Street Mall (North)",357,TRUE,1,-37.8134944,144.9651532
1,3368521,"10/16/2020 03:00:00 AM",2020,"October",16,"Friday",3,"Bourke Street Mall (North)",4,TRUE,10,-37.8134944,144.9651532
